Id,Name,Category,Type,Class,Latitude,Longitude
531004,Reeves Station ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9306669,-76.958586
531381,Reynolds Barracks ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8965007,-77.0371991
531406,Robeys Slave Pen ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8862231,-77.023032
529970,Rock Hill ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9142781,-77.0521995
529977,Rosemont Farm ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9240003,-76.9746975
531380,Rush Barracks ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8959451,-77.0366435
529133,Sandersons Tavern ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8653902,-76.9894199
530474,Savage Square ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9023339,-77.019143
530528,Schotts Court ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8928897,-77.0049761
530702,Shadds Tavern ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8920563,-77.0155318
529004,Shepherd Ferry ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8170576,-77.0274764
529322,Shepherd Station ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8420572,-77.0119205
530397,Soldiers Home Farm ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9334445,-77.0080318
530521,Spring Hill Farm ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9090004,-77.0816446
529130,Spring Tavern ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9117783,-76.9760864
529005,Stott Station ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9564997,-77.0041429
529448,Suters Tavern ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9028894,-77.0613664
530723,Swampdoodle ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8981674,-77.0052539
531006,Terra Cotta Station ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9509442,-77.0016428
531305,Town and Country Club ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9501109,-77.0208099
529993,Union Stock Yards ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8912231,-76.9538635
529463,Uniontown Station ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8659457,-76.9910867
531098,United States Powder Magazine ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8278908,-77.0249764
531771,USO Lafayette Square Club ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8995561,-77.0349768
529709,Valley View Farm ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9167781,-77.0858114
529323,Wacotchtank ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8501127,-76.9746972
529023,Walker Swamp ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9001117,-77.039977
531304,West Potomac Golf Course ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8865008,-77.0469215
531595,Western Market ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.900945,-77.0458104
529708,Weston Farm ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9287223,-77.0691443
530774,Widows Mite ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8953896,-77.0633108
1680414,Battery Gaines ,District of Columbia physical cultural and historic features,Historical ,Military,38.9391667,-77.0888889
1680416,Battery Georgetown ,District of Columbia physical cultural and historic features,Historical ,Military,38.9191667,-77.09
1680418,Battery Kemble ,District of Columbia physical cultural and historic features,Historical ,Military,38.9302778,-77.0952778
1680419,Battery Kingsbury ,District of Columbia physical cultural and historic features,Historical ,Military,38.9633333,-77.0441667
1680420,Battery Mahon ,District of Columbia physical cultural and historic features,Historical ,Military,38.895,-76.9444444
1680421,Battery Martin Scott ,District of Columbia physical cultural and historic features,Historical ,Military,38.9305556,-77.0944444
1680424,Battery Morris ,District of Columbia physical cultural and historic features,Historical ,Military,38.9288889,-76.9769444
531299,Battery Parrott ,District of Columbia physical cultural and historic features,Historical ,Military,38.9180556,-77.0897222
531009,Battery Reno ,District of Columbia physical cultural and historic features,Historical ,Military,38.9558333,-77.0775
2013820,Battery Ricketts ,District of Columbia physical cultural and historic features,Historical ,Military,38.8563889,-76.975
531010,Battery Rossell ,District of Columbia physical cultural and historic features,Historical ,Military,38.9541667,-77.0655556
531066,Battery Sill ,District of Columbia physical cultural and historic features,Historical ,Military,38.9611111,-77.0383333
531298,Battery Smeade ,District of Columbia physical cultural and historic features,Historical ,Military,38.9613889,-77.0605556
531069,Battery Terrill ,District of Columbia physical cultural and historic features,Historical ,Military,38.9569444,-77.0611111
531300,Battery Vermont ,District of Columbia physical cultural and historic features,Historical ,Military,38.9375,-77.1111111
528577,Camp Simms ,District of Columbia physical cultural and historic features,Historical ,Military,38.8441667,-76.9811111
531598,Columbia Armory ,District of Columbia physical cultural and historic features,Historical ,Military,38.8877778,-77.0205556
530173,Fort Baker ,District of Columbia physical cultural and historic features,Historical ,Military,38.8622222,-76.9641667
530886,Fort Bayard ,District of Columbia physical cultural and historic features,Historical ,Military,38.9552778,-77.0916667
531307,Fort Carroll ,District of Columbia physical cultural and historic features,Historical ,Military,38.8377778,-77.0066667
531936,Fort Chaplin ,District of Columbia physical cultural and historic features,Historical ,Military,38.8891667,-76.9430556
531562,Fort Davis ,District of Columbia physical cultural and historic features,Historical ,Military,38.8663889,-76.9505556
531563,Fort DeRussy ,District of Columbia physical cultural and historic features,Historical ,Military,38.9630556,-77.0511111
1934375,Fort Gaines ,District of Columbia physical cultural and historic features,Historical ,Military,38.9361111,-77.0875
531308,Fort Greble ,District of Columbia physical cultural and historic features,Historical ,Military,38.8272222,-77.0147222
1680825,Fort Kearny ,District of Columbia physical cultural and historic features,Historical ,Military,38.9483333,-77.0583333
2458367,Fort Lincoln ,District of Columbia physical cultural and historic features,Historical ,Military,38.9267,-76.9565
1680854,Fort Mahan ,District of Columbia physical cultural and historic features,Historical ,Military,38.8944444,-76.9441667
531011,Fort on Kennedys Hill ,District of Columbia physical cultural and historic features,Historical ,Military,38.8791667,-76.9394444
531620,Fort Reno ,District of Columbia physical cultural and historic features,Historical ,Military,38.9505556,-77.0805556
531855,Fort Saratoga ,District of Columbia physical cultural and historic features,Historical ,Military,38.9294444,-76.9783333
531577,Fort Sedgwick ,District of Columbia physical cultural and historic features,Historical ,Military,38.8841667,-76.9363889
531564,Fort Slemmer ,District of Columbia physical cultural and historic features,Historical ,Military,38.9397222,-77.0013889
531572,Fort Slocum ,District of Columbia physical cultural and historic features,Historical ,Military,38.9597222,-77.0144444
531579,Fort Snyder ,District of Columbia physical cultural and historic features,Historical ,Military,38.8469444,-76.9825
531565,Fort Stanton ,District of Columbia physical cultural and historic features,Historical ,Military,38.8613889,-76.9772222
531566,Fort Stevens ,District of Columbia physical cultural and historic features,Historical ,Military,38.9641667,-77.0288889
531065,Fort Thayer ,District of Columbia physical cultural and historic features,Historical ,Military,38.9791667,-76.9716667
531854,Fort Totten ,District of Columbia physical cultural and historic features,Historical ,Military,38.9486111,-77.0047222
531578,Fort Wagner ,District of Columbia physical cultural and historic features,Historical ,Military,38.86,-76.9697222
1681190,Maine Avenue Armory ,District of Columbia physical cultural and historic features,Historical ,Military,38.8727778,-77.0202778
532040,National Guard District of Columbia Rifle Range ,District of Columbia physical cultural and historic features,Historical ,Military,38.9044444,-77.0730556
531621,Washington Armory ,District of Columbia physical cultural and historic features,Historical ,Military,38.8877778,-77.0208333
531945,Virginia Avenue Playground ,District of Columbia physical cultural and historic features,Cultural ,Park,38.87789,-76.9927535
529719,Armsleigh Park ,District of Columbia physical cultural and historic features,Populated Place ,Populated Place,38.9453887,-77.0769222
530185,Bloodfield ,District of Columbia physical cultural and historic features,Populated Place ,Populated Place,38.9098338,-77.0274767
531646,Brinetown ,District of Columbia physical cultural and historic features,Populated Place ,Populated Place,38.9148336,-77.0677554
529473,Carrollsburg ,District of Columbia physical cultural and historic features,Populated Place ,Populated Place,38.8756678,-77.0066426
529696,Clark Mills Estate Subdivision ,District of Columbia physical cultural and historic features,Populated Place ,Populated Place,38.9284446,-76.9691418
530184,Cowtown ,District of Columbia physical cultural and historic features,Populated Place ,Populated Place,38.9251113,-77.0260878
529718,Dobbins Addition ,District of Columbia physical cultural and historic features,Populated Place ,Populated Place,38.9265002,-77.0108096
528968,Fairview Heights ,District of Columbia physical cultural and historic features,Populated Place ,Populated Place,38.9320555,-77.0802557
531064,Fernwood Heights ,District of Columbia physical cultural and historic features,Populated Place ,Populated Place,38.9417777,-77.0594218
